Store,Date,IsHoliday,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,SalesGroup
1,2010-06-25,False,1422711.5999999996,84.34000000000007,2.6529999999999996,211.33865259999988,7.8079999999999945,B
1,2010-07-02,False,1492418.1399999997,80.90999999999991,2.6690000000000027,211.22353330000033,7.7869999999999955,B
1,2010-07-09,False,1546074.1799999997,80.47999999999989,2.641999999999998,211.10841400000015,7.786999999999995,A
1,2010-07-16,False,1448938.9200000002,83.14999999999993,2.6229999999999984,211.10038539999962,7.786999999999994,B
1,2010-07-23,False,1385065.2000000004,83.35999999999993,2.6080000000000023,211.23514430000023,7.7869999999999955,B
1,2010-07-30,False,1371986.6,81.84000000000009,2.6399999999999957,211.3699032000003,7.7869999999999955,B
1,2010-08-06,False,1605491.7799999998,87.15999999999993,2.6270000000000016,211.5046621000001,7.786999999999994,A
1,2010-08-13,False,1508237.7600000005,87.0,2.692,211.63942110000022,7.786999999999995,A
1,2010-08-20,False,1513080.49,86.64999999999992,2.6639999999999966,211.60336330000027,7.7869999999999955,A
1,2010-08-27,False,1449142.9200000004,85.22000000000003,2.6189999999999998,211.56730559999974,7.786999999999994,B
1,2010-09-03,False,1540163.53,81.21000000000002,2.5769999999999986,211.53124790000027,7.7869999999999955,A
1,2010-09-10,True,1507460.6900000002,78.68999999999993,2.5649999999999986,211.4951901999997,7.7869999999999955,A
1,2010-09-17,False,1430378.67,82.10999999999993,2.581999999999996,211.52245960000027,7.7869999999999955,B
1,2010-09-24,False,1351791.03,80.93999999999993,2.6239999999999974,211.5972246000001,7.786999999999995,B
1,2010-10-01,False,1453329.4999999998,71.89000000000004,2.603000000000001,211.6719895000002,7.8380000000000045,B
1,2010-10-08,False,1508297.93,63.929999999999964,2.633000000000002,211.74675439999967,7.8380000000000045,A
1,2010-10-15,False,1459409.0999999996,67.18,2.7199999999999993,211.81374359999984,7.8380000000000045,B
1,2010-10-22,False,1345454.0,69.85999999999997,2.7249999999999965,211.86129369999983,7.8380000000000045,B
1,2010-10-29,False,1384209.2200000002,69.64000000000003,2.716000000000001,211.90884379999991,7.8380000000000045,B
1,2010-11-05,False,1551659.2799999993,58.739999999999895,2.688999999999995,211.9563939,7.8380000000000045,A
1,2010-11-12,False,1494479.4899999998,59.61000000000002,2.7280000000000015,212.00394400000002,7.8380000000000045,B
1,2010-11-19,False,1483784.1800000006,51.40999999999995,2.7709999999999955,211.88967369999966,7.8380000000000045,B
1,2010-11-26,True,1955624.1099999996,64.52000000000004,2.7350000000000048,211.74843329999976,7.8380000000000045,A
1,2010-12-03,False,1548033.7799999993,49.26999999999999,2.707999999999999,211.60719299999985,7.838000000000005,A
1,2010-12-10,False,1682614.26,46.32999999999996,2.8429999999999978,211.46595259999972,7.838000000000005,A
1,2010-12-17,False,1891034.929999999,49.840000000000046,2.8689999999999998,211.40531240000016,7.8380000000000045,A
1,2010-12-24,False,2387950.1999999997,52.329999999999956,2.8859999999999975,211.40512219999985,7.8380000000000045,A
1,2010-12-31,True,1367320.0099999998,48.42999999999994,2.9430000000000036,211.40493210000017,7.838000000000005,B
1,2011-01-07,False,1444732.2799999996,48.26999999999999,2.9759999999999995,211.4047418999999,7.742000000000004,B
1,2011-01-14,False,1391013.9599999997,35.40000000000005,2.9830000000000023,211.45741090000033,7.742000000000005,B
1,2011-01-21,False,1327455.4200000002,44.03999999999998,3.0159999999999973,211.82723430000033,7.742000000000005,B
1,2011-01-28,False,1316899.31,43.82999999999996,3.009999999999997,212.19705769999973,7.742000000000005,B
1,2011-02-04,False,1606629.5799999998,42.26999999999999,2.9890000000000025,212.5668812000002,7.742000000000005,A
1,2011-02-11,True,1649614.9300000002,36.39000000000001,3.0219999999999976,212.9367046000003,7.742000000000004,A
1,2011-02-18,False,1686842.7799999996,57.36000000000004,3.044999999999996,213.24788529999978,7.742000000000004,A
1,2011-02-25,False,1456800.2799999998,62.90000000000003,3.064999999999998,213.5356090000001,7.742000000000004,B
1,2011-03-04,False,1636263.41,59.579999999999956,3.288000000000004,213.82333269999984,7.7420000000000035,A
1,2011-03-11,False,1553191.6300000001,53.55999999999996,3.4590000000000023,214.1110563999996,7.7420000000000035,A
1,2011-03-18,False,1576818.0599999998,62.76000000000012,3.488,214.36271139999965,7.742000000000004,A
1,2011-03-25,False,1541102.38,69.96999999999997,3.473000000000006,214.5999389000003,7.742000000000005,A
1,2011-04-01,False,1495064.75,59.170000000000044,3.5240000000000005,214.83716640000017,7.682000000000005,B
1,2011-04-08,False,1614557.3500000006,67.84000000000007,3.622000000000007,215.07439390000022,7.682000000000005,A
1,2011-04-15,False,1559888.9999999998,71.27000000000008,3.7429999999999968,215.2918561000002,7.682000000000005,A
1,2011-04-22,False,1564819.81,72.98999999999987,3.806999999999996,215.45990530000014,7.682000000000006,A
1,2011-04-29,False,1455090.6899999997,72.03000000000002,3.8100000000000014,215.62795440000036,7.682000000000005,B
1,2011-05-06,False,1629391.2800000003,64.61,3.906000000000004,215.79600349999978,7.682000000000005,A
1,2011-05-13,False,1604775.58,75.64000000000006,3.899,215.96405260000017,7.682000000000006,A
1,2011-05-20,False,1428233.2699999996,67.63000000000008,3.9070000000000022,215.73392020000017,7.682000000000005,B
1,2011-05-27,False,1466046.6699999995,77.72,3.7860000000000005,215.50378780000017,7.682000000000005,B
1,2011-06-03,False,1635078.4100000004,83.0,3.699000000000005,215.27365529999992,7.682000000000005,A
1,2011-06-10,False,1588948.3199999998,83.13000000000008,3.6479999999999984,215.0435228999999,7.682000000000005,A
1,2011-06-17,False,1532114.8599999996,86.40999999999991,3.6369999999999996,214.99805960000012,7.682000000000006,A
1,2011-06-24,False,1438830.1500000001,83.57999999999996,3.593999999999996,215.0910982000001,7.682000000000005,B
1,2011-07-01,False,1488538.09,85.5500000000001,3.5240000000000005,215.18413680000035,7.961999999999993,B
1,2011-07-08,False,1535047.6400000004,85.82999999999996,3.479999999999996,215.27717540000035,7.961999999999993,A
1,2011-07-15,False,1455119.97,88.53999999999998,3.5749999999999957,215.36110870000036,7.961999999999993,B
1,2011-07-22,False,1396926.8200000005,85.77000000000014,3.6510000000000047,215.4222783999998,7.961999999999993,B
1,2011-07-29,False,1352219.7899999998,86.82999999999996,3.6819999999999946,215.48344820000017,7.961999999999993,B
1,2011-08-05,False,1624383.75,91.6499999999999,3.683999999999999,215.54461799999993,7.961999999999993,A
1,2011-08-12,False,1525147.09,90.76000000000015,3.638000000000003,215.6057877999997,7.961999999999993,A
1,2011-08-19,False,1530761.43,89.93999999999988,3.5540000000000016,215.66931069999964,7.961999999999993,A
1,2011-08-26,False,1464693.4599999997,87.96000000000002,3.5229999999999984,215.7332258000002,7.961999999999992,B
1,2011-09-02,False,1550229.2200000002,87.82999999999996,3.5329999999999946,215.79714090000013,7.961999999999993,A
1,2011-09-09,True,1540471.2400000002,76.0,3.5459999999999976,215.86105599999985,7.961999999999993,A
1,2011-09-16,False,1514259.7799999996,79.93999999999993,3.5260000000000042,216.04105259999974,7.961999999999993,A
1,2011-09-23,False,1380020.2699999998,75.8000000000001,3.467000000000006,216.37582459999982,7.961999999999993,B
1,2011-09-30,False,1394561.83,79.68999999999991,3.3549999999999955,216.7105964999996,7.961999999999993,B
1,2011-10-07,False,1630989.9499999993,69.31000000000003,3.2849999999999975,217.04536840000026,7.865999999999995,A
1,2011-10-14,False,1494023.9300000002,71.73999999999987,3.2740000000000005,217.3552732999998,7.865999999999995,B
1,2011-10-21,False,1502562.7800000003,63.71000000000002,3.353000000000003,217.51597620000018,7.865999999999995,A
1,2011-10-28,False,1445249.0899999999,66.57000000000001,3.372000000000006,217.67667909999955,7.865999999999995,B
1,2011-11-04,False,1697229.5799999994,54.98000000000001,3.3319999999999954,217.83738199999982,7.865999999999995,A
1,2011-11-11,False,1594938.8900000001,59.11000000000003,3.2969999999999975,217.9980849000002,7.865999999999995,A
1,2011-11-18,False,1539483.7000000002,62.25,3.3079999999999985,218.2205087999996,7.865999999999995,A
1,2011-11-25,True,2033320.6600000001,60.13999999999998,3.235999999999996,218.4676211000002,7.865999999999995,A
1,2011-12-02,False,1584083.95,48.909999999999954,3.171999999999998,218.71473329999972,7.865999999999995,A
1,2011-12-09,False,1799682.38,43.92999999999996,3.157999999999995,218.9618456000003,7.865999999999995,A
1,2011-12-16,False,1881176.67,51.63000000000008,3.1589999999999976,219.17945329999975,7.865999999999995,A
1,2011-12-23,False,2270686.99,47.96000000000003,3.1119999999999965,219.35772159999976,7.865999999999995,A
1,2011-12-30,True,1497462.7199999997,44.550000000000054,3.128999999999997,219.53598980000024,7.865999999999995,B
1,2012-01-06,False,1550369.9199999997,49.01000000000009,3.157000000000003,219.71425810000028,7.348000000000009,A
1,2012-01-13,False,1459601.1700000002,48.530000000000065,3.2609999999999975,219.89252630000007,7.348000000000009,B
1,2012-01-20,False,1394393.84,54.11000000000004,3.2680000000000002,219.98568929999976,7.348000000000008,B
1,2012-01-27,False,1319325.59,54.260000000000105,3.2899999999999983,220.07885229999965,7.34800000000001,B
1,2012-02-03,False,1636339.6500000001,56.550000000000075,3.360000000000006,220.17201530000023,7.348000000000009,A
1,2012-02-10,True,1802477.4300000004,48.01999999999999,3.408999999999997,220.2651783000001,7.348000000000008,A
1,2012-02-17,False,1820067.9999999995,45.32000000000005,3.5099999999999962,220.42575860000022,7.348000000000009,A
1,2012-02-24,False,1539387.8300000003,57.25,3.555000000000005,220.63690200000016,7.348000000000009,A
1,2012-03-02,False,1688420.7599999998,60.96000000000002,3.6299999999999972,220.84804540000002,7.348000000000009,A
1,2012-03-09,False,1675452.1599999997,58.760000000000105,3.6690000000000045,221.0591886999996,7.34800000000001,A
1,2012-03-16,False,1677671.78,64.73999999999988,3.7340000000000027,221.21181319999974,7.348000000000009,A
1,2012-03-23,False,1511291.0699999998,65.92999999999998,3.787000000000004,221.28641260000026,7.34800000000001,A
1,2012-03-30,False,1649604.63,67.60999999999999,3.845000000000001,221.3610119000003,7.348000000000009,A
1,2012-04-06,False,1899676.8799999997,70.43,3.8909999999999982,221.43561120000015,7.1429999999999865,A
1,2012-04-13,False,1621031.7,69.07000000000001,3.890999999999998,221.51021050000017,7.142999999999986,A
1,2012-04-20,False,1521577.8699999999,66.76000000000012,3.8770000000000038,221.5640736999998,7.142999999999986,A
1,2012-04-27,False,1468928.3699999994,67.22999999999995,3.8139999999999956,221.61793679999977,7.142999999999986,B
1,2012-05-04,False,1684521.26,75.5500000000001,3.7489999999999974,221.67180000000005,7.1429999999999865,A
1,2012-05-11,False,1611096.05,73.7700000000001,3.6879999999999944,221.72566320000033,7.142999999999986,A
1,2012-05-18,False,1595901.8699999996,70.32999999999996,3.6299999999999972,221.74267399999962,7.1429999999999865,A
1,2012-05-25,False,1555444.5500000003,77.22,3.5610000000000053,221.744944,7.142999999999986,A
1,2012-06-01,False,1624477.5800000003,77.94999999999989,3.501000000000003,221.7472139000001,7.142999999999986,A
1,2012-06-08,False,1697230.9600000002,78.30000000000011,3.4519999999999986,221.74948389999963,7.1429999999999865,A
1,2012-06-15,False,1630606.9999999998,79.35000000000005,3.3930000000000002,221.7626421000003,7.142999999999986,A
1,2012-06-22,False,1527845.81,78.39000000000006,3.3460000000000027,221.80302110000034,7.142999999999986,A
1,2012-06-29,False,1540421.4900000002,84.88000000000008,3.286000000000001,221.84339999999986,7.1429999999999865,A
1,2012-07-06,False,1769854.16,81.56999999999995,3.227000000000002,221.88377890000038,6.908000000000004,A
1,2012-07-13,False,1527014.04,77.11999999999992,3.2560000000000002,221.9241579000004,6.908000000000004,A
1,2012-07-20,False,1497954.7600000002,80.42000000000004,3.3110000000000053,221.93272670000033,6.908000000000005,B
1,2012-07-27,False,1439123.7100000004,82.65999999999991,3.407000000000004,221.94129539999997,6.908000000000005,B
1,2012-08-03,False,1631135.7899999996,86.10999999999991,3.417000000000001,221.9498641999999,6.908000000000004,A
1,2012-08-10,False,1592549.6199999999,85.05000000000011,3.4939999999999998,221.9584329000004,6.908000000000004,A
1,2012-08-17,False,1597868.0500000003,84.85000000000008,3.570999999999999,222.03841090000026,6.908000000000005,A
1,2012-08-24,False,1494122.3800000004,77.65999999999993,3.6200000000000028,222.17194569999995,6.908000000000004,B
1,2012-08-31,False,1582083.4000000001,80.48999999999985,3.638000000000003,222.30548049999967,6.908000000000005,A
1,2012-09-07,True,1661767.3299999998,83.96000000000002,3.7299999999999973,222.43901530000028,6.908000000000005,A
1,2012-09-14,False,1517428.8699999999,74.96999999999998,3.717000000000005,222.58201929999998,6.908000000000005,A
1,2012-09-21,False,1506126.06,69.86999999999992,3.7210000000000027,222.78183859999993,6.908000000000004,A
1,2012-09-28,False,1437059.2600000002,76.07999999999996,3.6659999999999977,222.98165789999987,6.908000000000005,B
1,2012-10-05,False,1670785.9699999997,68.5500000000001,3.6169999999999964,223.18147719999982,6.572999999999991,A
1,2012-10-12,False,1573072.8099999998,62.98999999999988,3.601,223.38129649999985,6.572999999999991,A
1,2012-10-19,False,1508068.7700000003,67.96999999999996,3.593999999999996,223.42572330000033,6.5729999999999915,A
1,2012-10-26,False,1493659.7399999995,69.15999999999993,3.5060000000000002,223.4442512999998,6.572999999999991,B
2,2010-02-05,False,2136989.46,40.19000000000004,2.572000000000002,210.7526053000001,8.324,A
2,2010-02-12,True,2137809.499999999,38.489999999999945,2.5480000000000014,210.8979935000003,8.324000000000002,A
2,2010-02-19,False,2124451.5400000005,39.69000000000004,2.514000000000002,210.94516049999984,8.324,A
2,2010-02-26,False,1865097.27,46.099999999999945,2.561000000000005,210.9759572999997,8.324,A
2,2010-03-05,False,1991013.1300000001,47.170000000000044,2.625,211.00675419999982,8.324,A
2,2010-03-12,False,1990486.7799999998,57.55999999999995,2.667000000000001,211.03755099999984,8.324000000000002,A
2,2010-03-19,False,1946070.8800000006,54.51999999999999,2.7199999999999993,210.87333159999983,8.324,A
2,2010-03-26,False,1750197.81,51.2600000000001,2.7319999999999998,210.67660950000015,8.324,A
2,2010-04-02,False,2066187.7199999995,63.27000000000003,2.7189999999999963,210.47988740000028,8.2,A
2,2010-04-09,False,1954807.2100000002,65.40999999999993,2.7700000000000027,210.28316529999978,8.2,A
2,2010-04-16,False,1874957.9400000002,68.07000000000001,2.8079999999999994,210.14954629999968,8.2,A
2,2010-04-23,False,1821990.93,65.11,2.7949999999999964,210.10006480000035,8.2,A
2,2010-04-30,False,1802450.29,66.97999999999995,2.7800000000000007,210.05058330000026,8.2,A
2,2010-05-07,False,2042582.6900000002,71.28000000000003,2.8350000000000013,210.00110180000036,8.2,A
2,2010-05-14,False,1880752.3599999996,73.31000000000006,2.8540000000000045,209.99845850000017,8.2,A
2,2010-05-21,False,1896937.0999999994,74.82999999999996,2.8259999999999956,210.2768443000003,8.2,A
2,2010-05-28,False,1957113.8899999997,81.13000000000008,2.7589999999999955,210.55523010000024,8.199999999999998,A
2,2010-06-04,False,2102539.9299999997,81.81000000000007,2.705000000000003,210.83361599999992,8.199999999999998,A
2,2010-06-11,False,2025538.76,83.39999999999993,2.668000000000004,211.11200180000012,8.2,A
2,2010-06-18,False,2001636.96,85.8100000000001,2.637,211.10965430000022,8.199999999999998,A
2,2010-06-25,False,1939927.0899999999,86.26000000000015,2.652999999999999,210.99501339999964,8.2,A
2,2010-07-02,False,2003940.6400000006,82.73999999999985,2.6690000000000023,210.88037260000016,8.098999999999998,A
2,2010-07-09,False,1880902.6199999994,82.59000000000007,2.641999999999998,210.76573169999978,8.098999999999997,A
2,2010-07-16,False,1845879.7900000003,85.31999999999996,2.622999999999999,210.75779540000028,8.098999999999997,A
2,2010-07-23,False,1781717.7100000002,87.65999999999993,2.608000000000002,210.89213190000007,8.098999999999998,A
2,2010-07-30,False,1805344.1600000004,83.48999999999985,2.639999999999996,211.02646839999983,8.098999999999998,A
2,2010-08-06,False,1991909.9799999995,89.52999999999997,2.6270000000000016,211.1608049000002,8.098999999999998,A
2,2010-08-13,False,1895601.0499999996,89.05000000000011,2.692,211.29514129999964,8.098999999999998,A
2,2010-08-20,False,1964833.23,88.6999999999999,2.663999999999997,211.2596586,8.098999999999997,A
2,2010-08-27,False,1863840.4900000005,87.11999999999992,2.6189999999999998,211.22417590000032,8.098999999999998,A
2,2010-09-03,False,1904608.0899999999,81.82999999999996,2.5769999999999986,211.18869310000034,8.098999999999998,A
2,2010-09-10,True,1839128.8299999998,79.09000000000009,2.5649999999999986,211.15321039999986,8.098999999999998,A
2,2010-09-17,False,1793903.5999999999,82.05000000000011,2.581999999999996,211.18064149999967,8.098999999999998,A
2,2010-09-24,False,1724557.2200000002,81.78999999999998,2.6239999999999974,211.25525779999992,8.098999999999998,A
2,2010-10-01,False,1827440.4299999995,69.23999999999987,2.603000000000001,211.32987420000023,8.163000000000007,A
2,2010-10-08,False,1849921.4400000002,63.190000000000005,2.633000000000002,211.40449059999995,8.163000000000007,A
2,2010-10-15,False,1795453.4899999995,65.80000000000008,2.7199999999999993,211.47132860000016,8.163000000000007,A
2,2010-10-22,False,1737947.6399999997,68.5,2.7249999999999965,211.51872080000027,8.163000000000007,A
2,2010-10-29,False,1802755.1099999996,66.23999999999988,2.716000000000001,211.56611309999982,8.163000000000007,A
2,2010-11-05,False,1939061.4100000001,57.84999999999994,2.688999999999995,211.61350529999987,8.163000000000007,A
2,2010-11-12,False,1916818.9000000001,59.69000000000004,2.7280000000000015,211.66089749999995,8.163000000000007,A
2,2010-11-19,False,1957837.1700000004,50.80999999999996,2.770999999999996,211.5470303999996,8.163000000000007,A
2,2010-11-26,True,2658884.29,62.979999999999976,2.7350000000000043,211.40628669999978,8.163000000000007,A
2,2010-12-03,False,2015781.27,49.329999999999956,2.707999999999999,211.2655429999999,8.163000000000007,A
2,2010-12-10,False,2378726.55,45.5,2.8429999999999978,211.12479929999984,8.163000000000007,A
2,2010-12-17,False,2609166.75,47.550000000000054,2.8689999999999998,211.06454579999993,8.163000000000007,A
2,2010-12-24,False,3436154.6799999997,49.96999999999993,2.8859999999999975,211.0646598999997,8.163000000000007,A
2,2010-12-31,True,1750434.5499999998,47.300000000000054,2.9430000000000036,211.06477400000028,8.163000000000007,A
2,2011-01-07,False,1758050.7899999996,44.69000000000004,2.9759999999999995,211.06488809999985,8.028000000000008,A
2,2011-01-14,False,1744195.5799999996,33.01999999999999,2.9830000000000023,211.11767130000032,8.028000000000008,A
2,2011-01-21,False,1751384.9000000001,41.400000000000055,3.0159999999999973,211.4864691000002,8.028000000000008,A
2,2011-01-28,False,1695371.6800000004,42.829999999999956,3.009999999999997,211.85526679999975,8.028000000000008,A
2,2011-02-04,False,1929565.2299999997,38.25,2.9890000000000025,212.2240645999996,8.028000000000008,A
2,2011-02-11,True,2168041.61,33.19000000000004,3.0219999999999976,212.59286240000029,8.028000000000008,A
2,2011-02-18,False,2080884.82,57.829999999999956,3.0449999999999955,212.90331150000017,8.028000000000008,A
2,2011-02-25,False,1833511.0799999998,60.80000000000008,3.064999999999998,213.19042099999973,8.028000000000008,A
2,2011-03-04,False,1981607.7800000005,57.77,3.288000000000004,213.47753050000017,8.028000000000008,A
2,2011-03-11,False,1879107.3100000003,52.69999999999993,3.4590000000000023,213.76464010000015,8.028000000000008,A
2,2011-03-18,False,1902557.6600000001,62.320000000000036,3.488,214.0156238,8.028000000000008,A
2,2011-03-25,False,1766162.0499999998,69.42000000000004,3.473000000000006,214.25215729999982,8.028000000000008,A
2,2011-04-01,False,1800171.36,55.429999999999936,3.5240000000000005,214.4886908000003,7.930999999999998,A
2,2011-04-08,False,1847552.61,67.0,3.622000000000007,214.72522419999987,7.930999999999999,A
2,2011-04-15,False,1856467.8399999999,69.47999999999993,3.7429999999999968,214.94206309999976,7.930999999999998,A
2,2011-04-22,False,1886339.5999999996,69.39000000000001,3.8069999999999955,215.10966569999985,7.930999999999998,A
2,2011-04-29,False,1745545.28,69.21000000000002,3.8100000000000014,215.27726830000017,7.930999999999999,A
2,2011-05-06,False,1837743.6000000008,61.479999999999976,3.906000000000004,215.4448709000003,7.930999999999999,A
2,2011-05-13,False,1838513.0699999996,74.60999999999994,3.899,215.61247349999977,7.930999999999999,A
2,2011-05-20,False,1688281.8599999999,67.14,3.9070000000000027,215.3834778,7.930999999999997,A
2,2011-05-27,False,1797732.5599999998,76.42000000000004,3.7860000000000005,215.15448219999976,7.930999999999998,A
2,2011-06-03,False,1933776.2100000004,83.06999999999995,3.699000000000005,214.9254865000002,7.930999999999999,A
2,2011-06-10,False,1929153.1600000001,83.39999999999993,3.6479999999999984,214.69649080000042,7.930999999999998,A
2,2011-06-17,False,1953771.9899999995,86.52999999999997,3.6369999999999996,214.65135379999995,7.930999999999999,A
2,2011-06-24,False,1790963.8000000005,85.17000000000004,3.593999999999996,214.74411080000016,7.930999999999997,A
2,2011-07-01,False,1866243.0000000002,85.6899999999999,3.5240000000000005,214.83686780000022,7.851999999999989,A
2,2011-07-08,False,1853161.99,87.69999999999989,3.479999999999996,214.92962489999994,7.851999999999989,A
2,2011-07-15,False,1785187.2900000003,89.82999999999996,3.5749999999999957,215.01344260000027,7.851999999999989,A
2,2011-07-22,False,1743816.4100000001,89.34000000000007,3.6510000000000047,215.07491219999986,7.851999999999988,A
2,2011-07-29,False,1680693.0600000005,90.06999999999994,3.6819999999999946,215.13638189999986,7.851999999999989,A
2,2011-08-05,False,1876704.2600000005,93.34000000000009,3.6839999999999984,215.19785149999964,7.851999999999989,A
2,2011-08-12,False,1812768.2600000005,91.57999999999996,3.638000000000003,215.2593211000002,7.851999999999988,A
2,2011-08-19,False,1844094.5899999994,89.8599999999999,3.5540000000000016,215.32293070000011,7.851999999999988,A
2,2011-08-26,False,1821139.9099999997,90.44999999999989,3.522999999999998,215.3868970000002,7.851999999999988,A
2,2011-09-02,False,1809119.6999999997,89.6400000000001,3.532999999999994,215.45086319999984,7.851999999999988,A
2,2011-09-09,True,1748000.6500000001,77.97,3.5459999999999976,215.51482949999993,7.851999999999988,A
2,2011-09-16,False,1691439.5200000003,78.85000000000007,3.5260000000000047,215.6944378000003,7.851999999999988,A
2,2011-09-23,False,1669299.78,75.57999999999996,3.467000000000006,216.02823560000027,7.851999999999988,A
2,2011-09-30,False,1650394.4400000002,78.14000000000006,3.354999999999996,216.36203329999992,7.851999999999988,A
2,2011-10-07,False,1837553.43,69.92000000000004,3.2849999999999975,216.69583109999988,7.440999999999989,A
2,2011-10-14,False,1743882.19,71.67000000000004,3.2740000000000005,217.00482609999972,7.440999999999989,A
2,2011-10-21,False,1834680.2500000002,64.53000000000006,3.3530000000000024,217.16500420000008,7.440999999999989,A
2,2011-10-28,False,1769296.2500000005,65.86999999999992,3.372000000000006,217.32518239999993,7.44099999999999,A
2,2011-11-04,False,1959707.9000000006,55.530000000000086,3.331999999999996,217.4853605000003,7.440999999999989,A
2,2011-11-11,False,1920725.1499999992,59.329999999999956,3.2969999999999975,217.6455387000002,7.44099999999999,A
2,2011-11-18,False,1902762.5000000002,62.01000000000012,3.3079999999999985,217.8670218000003,7.44099999999999,A
2,2011-11-25,True,2614202.3000000003,56.360000000000035,3.235999999999996,218.11302690000014,7.44099999999999,A
2,2011-12-02,False,1954951.9999999998,48.73999999999992,3.171999999999998,218.3590318999999,7.440999999999989,A
2,2011-12-09,False,2290571.8200000003,41.76000000000007,3.157999999999995,218.60503699999973,7.44099999999999,A
2,2011-12-16,False,2432736.5200000005,50.13000000000008,3.1589999999999976,218.8217927999998,7.44099999999999,A
2,2011-12-23,False,3224369.8000000007,46.65999999999996,3.1119999999999965,218.9995495000002,7.440999999999991,A
2,2011-12-30,True,1874314.52,44.57000000000005,3.128999999999997,219.17730630000003,7.44099999999999,A
2,2012-01-06,False,1799520.1400000001,46.75,3.157000000000003,219.35506300000043,7.057000000000006,A
2,2012-01-13,False,1744725.4800000002,45.989999999999924,3.2609999999999975,219.53281980000025,7.057000000000005,A
2,2012-01-20,False,1711769.11,51.69999999999994,3.2680000000000002,219.62584170000036,7.057000000000006,A
2,2012-01-27,False,1660906.14,50.5,3.289999999999998,219.71886359999962,7.057000000000006,A
2,2012-02-03,False,1935299.9399999997,55.21000000000003,3.360000000000006,219.81188540000028,7.057000000000006,A
2,2012-02-10,True,2103322.68,46.98000000000001,3.408999999999997,219.90490730000022,7.057000000000006,A
2,2012-02-17,False,2196688.4599999995,43.82000000000004,3.5099999999999962,220.06519929999968,7.057000000000006,A
2,2012-02-24,False,1861806.7000000004,54.630000000000074,3.5550000000000046,220.27594400000038,7.057000000000005,A
2,2012-03-02,False,1952555.66,58.78999999999998,3.6299999999999972,220.4866886,7.057000000000006,A
2,2012-03-09,False,1937628.2599999998,57.110000000000035,3.6690000000000045,220.69743320000043,7.057000000000005,A
2,2012-03-16,False,1976082.1300000001,63.67999999999996,3.7340000000000027,220.84984679999985,7.057000000000005,A
2,2012-03-23,False,1790439.1600000001,64.01000000000012,3.7870000000000035,220.92448580000016,7.057000000000005,A
2,2012-03-30,False,1857480.8399999996,66.82999999999996,3.845000000000001,220.9991248000002,7.057000000000005,A
2,2012-04-06,False,2129035.91,68.43,3.8909999999999987,221.0737637999996,6.891000000000008,A
2,2012-04-13,False,1935869.1,68.07999999999996,3.8909999999999987,221.14840279999964,6.891000000000008,A
2,2012-04-20,False,1847376.4500000002,65.69,3.8770000000000038,221.20210740000024,6.891000000000007,A
2,2012-04-27,False,1764133.0899999996,67.1999999999999,3.8139999999999956,221.25581199999982,6.891000000000007,A
2,2012-05-04,False,1923957.0900000003,76.72999999999989,3.748999999999998,221.30951660000017,6.891000000000007,A
